Event_ID,irwinID,Incid_Name,Incid_Type,Map_ID,Map_Prog,Asmnt_Type,BurnBndAc,BurnBndLat,BurnBndLon,Ig_Date,Pre_ID,Post_ID,Perim_ID,dNBR_offst,dNBR_stdDv,NoData_T,IncGreen_T,Low_T,Mod_T,High_T,Comment,State,Lat,Lon,SPEI3,VPD_exp_7,Wind_exp_7,CE_AND_7,CE_OR_7,CE_days_7,VPD_exp_14,Wind_exp_14,CE_AND_14,CE_OR_14,CE_days_14,VPD_exp_21,Wind_exp_21,CE_AND_21,CE_OR_21,CE_days_21,VPD_exp_30,Wind_exp_30,CE_AND_30,CE_OR_30,CE_days_30,Drought,PCE_VPD,PCE_Wind,SPEI12_deficit,VPD_exp_7_binary,Wind_exp_7_binary,CE_AND_7_binary,VPD_exp_7_t0,Wind_exp_7_t0,CE_AND_7_t0,VPD_exp_7_t00,Wind_exp_7_t00,CE_AND_7_t00,VPD_exp_7_t05,Wind_exp_7_t05,CE_AND_7_t05,VPD_exp_7_t10,Wind_exp_7_t10,CE_AND_7_t10,VPD_exp_7_t15,Wind_exp_7_t15,CE_AND_7_t15,VPD_exp_7_t20,Wind_exp_7_t20,CE_AND_7_t20
CA3632311850620060709,,MAGGIE,Wildland Fire Use,15045,MTBS,Extended,3721,36.323,-118.506,2006-07-09,504203520050802,504203520070808,504203520060805.0,33,-9999,-970,-150,110,270,480,,CA,36.323,-118.506,-0.1025015041232109,0.0639642477035522,0.1508891582489013,0.0,0.2148534059524536,0.0,0.3070510625839233,0.1508891582489013,0.0,0.4579402208328247,0.0,0.3070510625839233,0.1508891582489013,0.0,0.4579402208328247,0.0,0.3070510625839233,0.3737460374832153,0.0,0.6807971000671387,0.0,0.0,0.0,0.0,0.0,1,1,0,2.6303921341896057,2.176793619990349,0.8480080492699755,2.6303921341896057,2.176793619990349,0.8480080492699755,0.9085748195648193,0.6541667580604553,0.0,0.06396424770355225,0.15088915824890137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA4133612346520060724,,ORLEANS COMPLEX,Wildfire,15046,MTBS,Extended,15965,41.336,-123.465,2006-07-24,504603120050713,504603120070703,504603120061020.0,4,-9999,-970,-150,85,312,575,,CA,41.336,-123.465,-0.2836105227470398,3.2543420791625977,0.2781903743743896,0.4907768080873871,3.5325324535369873,1.0,3.2543420791625977,0.5113935470581055,0.4907768080873871,3.765735626220703,1.0,3.2543420791625977,0.5113935470581055,0.4907768080873871,3.765735626220703,1.0,3.3538777828216553,0.5526487827301025,0.4907768080873871,3.906526565551758,1.0,0.0,0.0,0.0,0.0,1,1,1,7.910450041294098,1.5976653695106506,1.5443020954820623,7.910450041294098,1.5976653695106506,1.5443020954820625,5.410450041294098,0.7781903743743896,1.0309536452883643,3.2543420791625977,0.27819037437438965,0.4907768080873871,1.2543420791625977,0.0,0.0,0.0,0.0,0.0
CA3799111995320060724,,SAWLOG/BIOMASS FY06 - EXTRA FUNDS,Prescribed Fire,15047,MTBS,Extended,1318,37.991,-119.953,2006-07-24,504303420050622,504303420070612,,-9,-9999,-970,-150,65,286,540,,CA,37.991,-119.953,-0.2276723086833953,5.2337377071380615,0.915586233139038,1.6893856308884554,6.1493239402771,3.0,5.2337377071380615,1.0706472396850586,1.6893856308884554,6.30438494682312,3.0,5.289429545402527,1.303498387336731,1.7226070814714556,6.592927932739258,4.0,5.289429545402527,2.5658034086227417,1.7226070814714558,7.8552329540252686,4.0,0.0,0.0,0.0,0.0,1,1,1,10.320951633155346,5.17022623680532,6.126197225603022,10.320951633155346,5.17022623680532,6.126197225603022,7.7337377071380615,2.702422082424164,3.5162268338463636,5.2337377071380615,0.9155862331390381,1.6893856308884554,2.8613486289978027,0.0,0.0,0.8613486289978027,0.0,0.0
CA3606111889420060720,,COYOTE,Wildfire,15048,MTBS,Initial,1386,36.061,-118.894,2006-07-20,504203520050802,504203520060805,,8,-9999,-970,-150,110,9999,9999,,CA,36.061,-118.894,-0.1025015041232109,2.0342843532562256,14.066148281097412,0.0,16.100432634353638,0.0,2.0342843532562256,15.087672591209412,0.0,17.121956944465637,0.0,2.0342843532562256,17.55260717868805,0.0,19.586891531944275,0.0,2.0342843532562256,18.225606679916385,0.0,20.259891033172607,0.0,0.0,0.0,0.0,0.0,1,1,0,6.045495556667447,17.066148281097412,0.2707788575441952,6.045495556667447,17.066148281097412,0.2707788575441952,4.034284353256226,15.566148281097412,0.0,2.0342843532562256,14.066148281097412,0.0,0.2586783170700073,12.566148281097412,0.0,0.0,11.066148281097412,0.0
CA3966612007920060625,,BALLS CANYON,Wildfire,15164,MTBS,Initial,1955,39.666,-120.079,2006-06-25,504303220030820,504303220060812,,-28,-9999,-970,-150,60,289,550,,CA,39.666,-120.079,0.4033258259296417,2.7610812187194824,0.0,0.0,2.7610812187194824,0.0,2.7610812187194824,0.0,0.0,2.7610812187194824,0.0,2.7610812187194824,0.1700903177261352,0.0,2.9311715364456177,0.0,4.359176993370056,0.1700903177261352,0.0,4.529267311096191,0.0,0.0,0.0,0.0,0.0,1,0,0,5.525036811828613,0.0,0.0,5.525036811828613,0.0,0.0,4.025036811828613,0.0,0.0,2.7610812187194824,0.0,0.0,1.7610812187194824,0.0,0.0,0.7610812187194824,0.0,0.0
CA3271711662220060723,,HORSE,Wildfire,15166,MTBS,Extended,16659,32.721,-116.62,2006-07-23,504003720050414,504003720070506,504003720060807.0,34,0,-970,-150,280,425,650,,CA,32.721,-116.62,-0.3289109468460083,2.5684573650360107,0.8253946304321289,0.0,3.3938519954681396,0.0,2.5684573650360107,2.7641454935073853,0.0,5.332602858543396,0.0,2.962625026702881,2.8742481470108032,0.0,5.836873173713684,0.0,2.962625026702881,3.5922091007232666,0.0,6.5548341274261475,0.0,0.0,0.0,0.0,0.9593791961669922,1,1,0,4.750415652990341,2.949153259396553,0.0,4.750415652990341,2.949153259396553,0.0,3.5684573650360107,1.825394630432129,0.0,2.5684573650360107,0.8253946304321289,0.0,1.659747838973999,0.043540120124816895,0.0,1.159747838973999,0.0,0.0
CA3696011828320060626,,GOODALE,Wildfire,15167,MTBS,Initial,4244,36.96,-118.283,2006-06-26,504103420050710,504103420060814,,40,-9999,-970,-150,120,182,310,,CA,36.96,-118.283,1.1735867261886597,0.5111993551254272,0.0,0.0,0.5111993551254272,0.0,0.5111993551254272,0.2546314001083374,0.0,0.7658307552337646,0.0,0.5356013774871826,0.356302261352539,0.0,0.8919036388397217,0.0,0.7128705978393555,0.72933030128479,0.0,1.4422008991241455,0.0,0.0,0.0,0.0,0.0,1,0,0,2.502869252115488,1.7708226218819618,1.255206991940154,2.502869252115488,1.7708226218819618,1.255206991940154,1.4936102628707886,0.18083566427230835,0.39380077349197184,0.5111993551254272,0.0,0.0,0.011199355125427246,0.0,0.0,0.0,0.0,0.0
CA3780411863020060914,,SAWMILL,Wildfire,15168,MTBS,Extended,7095,37.804,-118.63,2006-09-14,504203420040714,504203420070707,,27,-9999,-970,-150,130,251,430,,CA,37.804,-118.63,-0.1556336581707,0.0,6.316749453544617,0.0,6.316749453544617,0.0,0.0,6.316749453544617,0.0,6.316749453544617,0.0,0.0,7.437591195106506,0.0,7.437591195106506,0.0,0.0,7.505517482757568,0.0,7.505517482757568,0.0,0.0,0.0,0.0,0.0,0,1,0,1.3045227527618408,11.316749453544617,2.1654599554752347,1.3045227527618408,11.316749453544617,2.1654599554752347,0.004617035388946533,8.816749453544617,0.10279515141729623,0.0,6.316749453544617,0.0,0.0,3.8385475873947144,0.0,0.0,2.071291923522949,0.0
CA4160912335520060723,,TITUS,Wildfire,15169,MTBS,Extended,6121,41.609,-123.355,2006-07-23,504603120050713,504603120070703,504603120061020.0,4,-9999,-970,-150,100,310,560,,CA,41.609,-123.355,-0.3365251421928406,3.933370351791382,0.4222193956375122,0.4473434109572636,4.355589747428894,1.0,3.933370351791382,0.9314031600952148,0.4473434109572636,4.864773511886597,1.0,3.933370351791382,0.9314031600952148,0.4473434109572636,4.864773511886597,1.0,3.933370351791382,1.1929482221603394,0.4473434109572636,5.126318573951721,1.0,0.0,0.0,0.0,0.0,1,1,1,9.41475197672844,3.594564348459244,3.114439276446169,9.41475197672844,3.5945643484592438,3.114439276446169,6.433370351791382,1.8094818592071533,1.6816142281016595,3.933370351791382,0.4222193956375122,0.4473434109572636,1.4333703517913818,0.0,0.0,0.0,0.0,0.0
CA4109112300620060724,,RUSH,Wildfire,15170,MTBS,Extended,5282,41.091,-123.006,2006-07-24,504503120050706,504503120070626,504503120061029.0,11,-9999,-970,-150,100,277,500,,CA,41.091,-123.006,-0.2836105227470398,0.6263562440872192,0.419161319732666,0.0,1.0455175638198853,0.0,0.6263562440872192,0.7595930099487305,0.0,1.3859492540359497,0.0,0.6263562440872192,0.7724138498306274,0.0,1.398770093917847,0.0,0.6263562440872192,0.7724138498306274,0.0,1.398770093917847,0.0,0.0,0.0,0.0,0.0,1,1,0,4.646581768989563,2.576605811715126,0.3924989070938592,4.646581768989563,2.576605811715126,0.39249890709385926,2.146581768989563,1.419161319732666,0.0,0.6263562440872192,0.419161319732666,0.0,0.12635624408721924,0.0,0.0,0.0,0.0,0.0
CA3485111969520060619,,PERKINS,Wildfire,15171,MTBS,Initial,14342,34.851,-119.695,2006-06-19,504203620050903,504203620060821,,88,-9999,-970,-150,250,360,550,,CA,34.851,-119.695,1.839551329612732,1.068602442741394,0.0,0.0,1.068602442741394,0.0,1.933812379837036,1.0447837114334106,0.0,2.9785960912704468,0.0,2.3179244995117188,1.0447837114334106,0.0,3.3627082109451294,0.0,5.332006931304932,2.9996302127838135,0.0,8.331637144088745,0.0,0.0,0.0,0.0,0.0,1,0,0,7.295861601829529,1.6658959984779358,2.1026993944291887,7.295861601829529,1.6658959984779358,2.1026993944291887,3.795861601829529,0.6658959984779358,1.0430787785060798,1.068602442741394,0.0,0.0,0.2582879066467285,0.0,0.0,0.0,0.0,0.0
CA3491311929720060722,,RIDGE,Wildfire,15172,MTBS,Initial,2487,34.913,-119.297,2006-07-22,504203620050903,504203620060821,,152,-9999,-970,-150,200,315,500,,CA,34.913,-119.297,0.7800070643424988,5.923826694488525,1.0209999084472656,1.4952469502713814,6.944826602935791,2.0,5.923826694488525,1.800800323486328,1.4952469502713814,7.724627017974853,2.0,5.923826694488525,1.800800323486328,1.4952469502713814,7.724627017974853,2.0,5.923826694488525,2.970445156097412,1.4952469502713814,8.894271850585938,2.0,0.0,0.0,0.0,0.0,1,1,1,12.584737837314606,3.8731054067611694,5.481766234491225,12.584737837314606,3.8731054067611694,5.481766234491225,9.084737837314606,2.1276116967201233,2.954204534313534,5.923826694488525,1.0209999084472656,1.4952469502713814,3.3222464323043823,0.020999908447265625,0.1610769167393499,1.0980768203735352,0.0,0.0
CA3493011996120060722,,BALD,Wildfire,15173,MTBS,Extended,2075,34.93,-119.961,2006-07-22,504203620050530,504203620070621,504203620060821.0,173,-9999,-970,-150,300,379,550,,CA,34.93,-119.961,0.2808601260185241,6.9092698097229,0.7579439878463745,0.0,7.667213797569275,0.0,6.9092698097229,5.419568061828613,0.0,12.328837871551514,0.0,6.96034049987793,7.237152576446533,0.2302369830361672,14.197493076324465,1.0,6.96034049987793,7.237152576446533,0.2302369830361672,14.197493076324465,1.0,0.0,0.0,0.0,0.0,1,1,0,11.36875632405281,4.620951056480408,2.0453452279769366,11.36875632405281,4.620951056480408,2.0453452279769366,8.9092698097229,2.6209510564804077,0.7743407658345672,6.9092698097229,0.7579439878463745,0.0,4.9092698097229,0.23889005184173584,0.0,2.9092698097229004,0.0,0.0
CA3461511897120060904,,DAY,Wildfire,15174,MTBS,Extended,159713,34.615,-118.971,2006-09-04,504103620050624,504103620070614,,56,-9999,-970,-150,125,425,675,by others in prior mapping effort,CA,34.615,-118.971,-0.001966220093891,0.0,0.0,0.0,0.0,0.0,0.0,2.077854871749878,0.0,2.077854871749878,0.0,0.4005178213119507,8.379211902618408,0.2434055381586542,8.779729723930359,1.0,0.4005178213119507,8.65214729309082,0.2434055381586542,9.052665114402773,1.0,0.0,0.0,0.0,0.0,0,0,0,2.5958454608917236,0.3410239517688751,0.5434692789291163,2.5958454608917236,0.3410239517688751,0.5434692789291163,1.0958454608917236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA4005312291020060626,,HARVEY,Wildland Fire Use,15175,MTBS,Extended,1299,40.053,-122.91,2006-06-26,504503220050722,504503220070728,504503220061029.0,28,-9999,-970,-150,100,277,500,,CA,40.053,-122.91,1.2595418691635132,1.1908891201019287,0.0,0.0,1.1908891201019287,0.0,1.1908891201019287,0.0,0.0,1.1908891201019287,0.0,1.1908891201019287,0.0,0.0,1.1908891201019287,0.0,4.635690927505493,0.0,0.0,4.635690927505493,0.0,0.0,0.0,0.0,0.0,1,0,0,2.819348394870758,0.3323494791984558,0.0,2.819348394870758,0.3323494791984558,0.0,1.819348394870758,0.0,0.0,1.1908891201019287,0.0,0.0,0.6908891201019287,0.0,0.0,0.1908891201019287,0.0,0.0
CA3966212292720060724,,HUNTER,Wildfire,15176,MTBS,Extended,16757,39.662,-122.927,2006-07-24,504503220050722,504503220070728,504503220061029.0,15,-9999,-970,-150,110,335,600,,CA,39.662,-122.927,-0.1610414683818817,2.128443956375122,1.5051029920578003,0.0,3.6335469484329224,0.0,2.128443956375122,2.2795716524124146,0.0,4.408015608787537,0.0,2.128443956375122,3.1033674478530884,0.0,5.2318114042282104,0.0,2.128443956375122,3.1033674478530884,0.0,5.2318114042282104,0.0,0.0,0.0,0.0,0.0,1,1,0,6.7969309240579605,4.7893451154232025,2.6242134220970397,6.7969309240579605,4.7893451154232025,2.6242134220970397,4.190885007381439,2.8477307558059692,0.6436797614292625,2.128443956375122,1.5051029920578003,0.0,0.5140038728713989,0.5051029920578003,0.0,0.0,0.0,0.0
CA4144612130920060626,,HIGH,Wildfire,15177,MTBS,Extended,2919,41.446,-121.309,2006-06-26,504403120050715,504403120070705,504403120060718.0,57,-9999,-970,-150,100,250,450,,CA,41.446,-121.309,0.7757792472839355,0.8282700777053833,0.0,0.0,0.8282700777053833,0.0,0.8282700777053833,0.0,0.0,0.8282700777053833,0.0,0.8282700777053833,1.5416280031204224,0.0,2.3698980808258057,0.0,1.166583776473999,1.5416280031204224,0.0,2.7082117795944214,0.0,0.0,0.0,0.0,0.0,1,0,0,2.8781531313434243,0.1211794167757034,0.1552217513102889,2.8781531313434243,0.12117941677570343,0.15522175131028898,1.5715817213058472,0.0,0.0,0.8282700777053833,0.0,0.0,0.3282700777053833,0.0,0.0,0.0,0.0,0.0
CA4170812050420060724,,SAGE,Wildfire,15178,MTBS,Extended,5474,41.708,-120.504,2006-07-24,504403120060718,504403120070705,504403120061022.0,29,-9999,-970,-150,20,85,175,,CA,41.708,-120.504,-0.6186021566390991,1.4792239665985107,2.76535427570343,0.0,4.244578242301941,0.0,1.4792239665985107,2.76535427570343,0.0,4.244578242301941,0.0,1.4792239665985107,3.96604835987091,0.0,5.445272326469421,0.0,1.6558440923690796,4.35240626335144,0.0,6.00825035572052,0.0,0.0,0.0,0.0,0.0,1,1,0,6.007357805967331,7.159324178472161,4.052814814257044,6.007357805967331,7.159324178472161,4.052814814257044,3.195456385612488,4.693320989608765,0.9942228449354011,1.4792239665985107,2.76535427570343,0.0,0.5143694877624512,1.2653542757034302,0.0,0.014369487762451172,0.2192668914794922,0.0
CA4142612330620060724,,HANCOCK,Wildfire,15179,MTBS,Extended,23299,41.426,-123.306,2006-07-24,504603120060716,504603120070703,504603120061020.0,15,-9999,-970,-150,100,318,575,Remapped on 10/1/2009 do exclude FS-0505-062-20050920 existing burn scar,CA,41.426,-123.306,-0.2836105227470398,0.9250491857528688,0.608974814414978,0.0,1.534024000167847,0.0,0.9250491857528688,0.608974814414978,0.0,1.534024000167847,0.0,0.9250491857528688,0.608974814414978,0.0,1.534024000167847,0.0,0.9250491857528688,0.608974814414978,0.0,1.534024000167847,0.0,0.0,0.0,0.0,0.0,1,1,0,5.352562963962555,4.307757019996643,1.935708943252696,5.352562963962555,4.307757019996643,1.9357089432526962,2.852562963962555,2.307757019996643,0.7568927755609383,0.9250491857528687,0.608974814414978,0.0,0.2247706651687622,0.0,0.0,0.0,0.0,0.0
CA4019512057720060625,,BOULDER,Wildfire,15181,MTBS,Extended,2872,40.195,-120.577,2006-06-25,504403220050715,504403220070705,,37,-9999,-970,-150,110,225,395,,CA,40.195,-120.577,0.94377201795578,1.9306405782699585,0.0,0.0,1.9306405782699585,0.0,1.9306405782699585,0.0,0.0,1.9306405782699585,0.0,1.9306405782699585,0.6437815427780151,0.0,2.5744221210479736,0.0,4.293684959411621,0.6437815427780151,0.0,4.937466502189636,0.0,0.0,0.0,0.0,0.0,1,0,0,4.568906664848328,0.0,0.0,4.568906664848328,0.0,0.0,2.9306405782699585,0.0,0.0,1.9306405782699585,0.0,0.0,0.9306405782699585,0.0,0.0,0.3909907341003418,0.0,0.0
CA3411411662020060709,,MILLARD,Wildfire,15182,MTBS,Extended,86585,34.114,-116.62,2006-07-09,504003620050703,504003620070709,504003620060924.0,60,-9999,-970,-150,180,296,480,,CA,34.114,-116.62,-0.0075342496857047,0.5704203844070435,1.937677264213562,0.0,2.5080976486206055,0.0,2.1151227951049805,4.863073706626892,0.0,6.978196501731873,0.0,4.199630379676819,5.043016195297241,0.0,9.24264657497406,0.0,4.199630379676819,8.299752831459045,0.0,12.499383211135864,0.0,0.0,0.0,0.0,0.4291749894618988,1,1,0,4.342083930969238,4.021588891744614,1.1662087280025188,4.342083930969238,4.021588891744614,1.1662087280025188,1.9905785918235779,2.937677264213562,0.21964647931932896,0.5704203844070435,1.937677264213562,0.0,0.0374065637588501,0.9786951541900635,0.0,0.0,0.4786951541900635,0.0
CA3409211705720060829,,EMERALD,Wildfire,15183,MTBS,Extended,2106,34.092,-117.057,2006-08-29,504003620060604,504003620070506,,60,-9999,-970,-150,300,433,650,,CA,34.092,-117.057,-1.1499818563461304,0.9065903425216676,1.064534306526184,0.8857926345118835,1.9711246490478516,2.0,0.9065903425216676,1.064534306526184,0.8857926345118835,1.9711246490478516,2.0,1.3984756469726562,1.064534306526184,0.8857926345118835,2.4630099534988403,2.0,1.3984756469726562,1.7707544565200806,0.8857926345118835,3.169230103492737,2.0,0.1499818563461303,0.3687439525156635,0.3995758143793711,0.5139673948287964,1,1,1,6.494450330734253,5.3670753836631775,5.518299498910667,6.494450330734253,5.3670753836631775,5.518299498910667,3.0459593534469604,2.596586287021637,2.1260322396497537,0.9065903425216675,1.064534306526184,0.8857926345118835,0.09122133255004883,0.29760682582855225,0.1647667782900146,0.0,0.0,0.0
CA3432311720020060919,,PINNACLES,Wildfire,15184,MTBS,Extended,2651,34.323,-117.2,2006-09-19,504003620050703,504003620070709,504003620060924.0,103,-9999,-970,-150,180,296,480,,CA,34.323,-117.2,-0.3887533545494079,0.0,1.4535211324691772,0.0,1.4535211324691772,0.0,0.3365983963012695,1.4535211324691772,0.0,1.7901195287704468,0.0,0.3365983963012695,1.5497639179229736,0.0,1.8863623142242432,0.0,0.3365983963012695,2.363278031349182,0.0,2.6998764276504517,0.0,0.0,0.0,0.0,0.5294355750083923,0,1,0,2.211654841899872,6.0597871616482735,1.745222318529318,2.211654841899872,6.0597871616482735,1.7452223185293179,0.513690173625946,3.4758281111717224,0.2748102958909513,0.0,1.4535211324691772,0.0,0.0,0.8390309810638428,0.0,0.0,0.3390309810638428,0.0
CA3386111687920061026,,ESPERANZA,Wildfire,15185,MTBS,Extended,40566,33.861,-116.879,2006-10-26,504003720060620,504003720070506,,132,-9999,-970,-150,200,342,550,,CA,33.861,-116.879,-0.1303703337907791,0.1512842178344726,0.0,0.0,0.1512842178344726,0.0,2.7459458112716675,0.0,0.0,2.7459458112716675,0.0,2.7459458112716675,0.4846512079238891,0.0,3.2305970191955566,0.0,4.814840197563171,0.7390477657318115,0.3289249331399675,5.553887963294983,1.0,0.0,0.0,0.0,0.9094089269638062,1,0,0,3.024256110191345,2.57302288711071,2.6586063939286473,3.024256110191345,2.57302288711071,2.6586063939286473,1.1400012373924255,1.003937840461731,0.971824032354406,0.15128421783447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3614511817320060726,,BRODER WFU,Wildfire,15186,MTBS,Extended,3484,36.145,-118.173,2006-07-26,504103520050912,504103520070918,504103520060830.0,-16,-9999,-970,-150,100,229,410,,CA,36.145,-118.173,0.0507629215717315,0.0,0.0,0.0,0.0,0.0,0.0,0.0304402112960815,0.0,0.0304402112960815,0.0,0.056947112083435,2.408147692680359,0.3182739903908067,2.465094804763794,2.0,0.3752732276916504,4.674119353294373,0.8098202398091714,5.049392580986023,3.0,0.0,0.0,0.0,0.0,0,0,0,1.16339510679245,1.543307542800903,0.0,1.16339510679245,1.5433075428009033,0.0,0.06538814306259155,0.5433075428009033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3541611826720060805,,COTTONWOOD,Wildfire,15187,MTBS,Extended,2386,35.416,-118.267,2006-08-05,504103520050912,504103520070918,504103520060830.0,26,-9999,-970,-150,150,323,550,,CA,35.416,-118.267,-1.3755722045898438,0.1204056739807128,0.9101176261901855,0.3310337236342482,1.0305233001708984,1.0,0.1204056739807128,1.1175167560577393,0.3310337236342482,1.237922430038452,1.0,0.2460657358169555,2.9857457876205444,0.6595013744686333,3.2318115234375,2.0,0.3185905218124389,4.18460214138031,0.6595013744686333,4.503192663192749,2.0,0.3755722045898437,0.2126523557877088,0.5846493678302606,0.0,1,1,1,2.015152186155319,3.517703428864479,2.424503489683885,2.015152186155319,3.517703428864479,2.424503489683885,1.0136108994483948,1.8900627493858337,1.3697470987524736,0.12040567398071289,0.9101176261901855,0.3310337236342482,0.0,0.41011762619018555,0.0,0.0,0.0,0.0
CA4151212231520060224,,HOTLUM,Wildfire,15188,MTBS,Initial,3171,41.512,-122.315,2006-02-24,504503120020511,504503120060506,,-14,-9999,-970,-150,80,259,480,,CA,41.512,-122.315,1.8052713871002195,1.793057203292847,5.900066614151001,1.0854716824908095,7.693123817443848,1.0,1.793057203292847,7.422776579856873,1.0854716824908095,9.21583378314972,1.0,1.793057203292847,10.888909101486206,1.0854716824908095,12.681966304779053,1.0,1.793057203292847,12.439364910125732,1.0854716824908095,14.23242211341858,1.0,0.0,0.0,0.0,0.0,1,1,1,4.793057203292847,10.50705349445343,2.1931116900058787,4.793057203292847,10.50705349445343,2.1931116900058787,3.2930572032928467,8.00705349445343,1.6565004766570204,1.7930572032928467,5.900066614151001,1.0854716824908095,0.6702214479446411,3.900066614151001,0.3354157387689527,0.09807324409484863,1.900066614151001,0.0
CA4095112320220060902,,PIGEON,Wildfire,15189,MTBS,Extended,100962,40.951,-123.202,2006-09-02,504503220050722,504503220070728,504503220061029.0,9,-9999,-970,-150,115,321,570,,CA,40.951,-123.202,-0.3796297311782837,0.6912286281585693,0.0,0.0,0.6912286281585693,0.0,1.4555728435516355,2.600536823272705,0.0,4.056109666824341,0.0,1.4555728435516355,6.145753622055054,0.0,7.6013264656066895,0.0,2.772557020187378,6.887186646461487,0.0,9.659743666648865,0.0,0.0,0.0,0.0,0.0,1,0,0,6.515580266714096,0.0,0.0,6.515580266714096,0.0,0.0,3.2542712688446045,0.0,0.0,0.6912286281585693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3902412068120060905,,RALSTON,Wildfire,15190,MTBS,Extended,7975,39.024,-120.681,2006-09-05,504303320060812,504303320070730,,27,-9999,-970,-150,150,339,580,,CA,39.024,-120.681,-0.0092353448271751,0.1133403778076171,0.0,0.0,0.1133403778076171,0.0,0.3740048408508301,2.34498679637909,0.0,2.718991637229919,0.0,0.3740048408508301,8.395466685295105,0.0,8.769471526145935,0.0,0.4109563827514648,8.395466685295105,0.0,8.80642306804657,0.0,0.0,0.0,0.0,0.0,1,0,0,3.0815962851047516,0.8654569834470749,0.4316283864323494,3.0815962851047516,0.8654569834470749,0.43162838643234946,1.1675419807434082,0.1740325689315796,0.0,0.11334037780761719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3963312058920060919,,BASSETTS,Wildfire,15191,MTBS,Extended,2320,39.633,-120.589,2006-09-19,504303320060812,504303320070628,,23,-9999,-970,-150,150,344,590,,CA,39.633,-120.589,-0.5057405233383179,0.0,3.69205629825592,0.0,3.69205629825592,0.0,0.2411766052246093,3.69205629825592,0.0,3.93323290348053,0.0,0.2411766052246093,3.69205629825592,0.0,3.93323290348053,0.0,0.2411766052246093,4.246799468994141,0.0,4.48797607421875,0.0,0.0,0.0,0.0,0.0,0,1,0,1.51698624715209,7.69205629825592,1.284267590797706,1.51698624715209,7.69205629825592,1.284267590797706,0.038383543491363525,5.69205629825592,0.2064783842617697,0.0,3.6920562982559204,0.0,0.0,1.8833619356155396,0.0,0.0,0.7686886787414551,0.0
